timestamp,net_util_ec2_one,cpu_util_ec2_one,req_count_ec2_one,rds_util_ec2_one
2014-04-17 02:34:00,220979.0,87.564,53.0,16.6675
2014-04-17 02:39:00,207348.0,91.342,159.0,18.335
2014-04-17 02:44:00,214215.0,83.626,40.0,17.0825
2014-04-17 02:49:00,216299.0,86.124,1.0,17.5
2014-04-17 02:54:00,212125.0,89.742,42.0,17.0825
2014-04-17 02:59:00,207889.0,87.292,95.0,17.0275
2014-04-17 03:04:00,207542.0,85.79,145.0,16.6675
2014-04-17 03:09:00,237138.0,88.786,39.0,18.33
2014-04-17 03:14:00,212703.0,94.08,17.0,16.2675
2014-04-17 03:19:00,211391.0,91.492,73.0,17.0375
2014-04-17 03:24:00,200963.0,84.56,108.0,17.5
2014-04-17 03:29:00,214174.0,88.836,66.0,16.3825
2014-04-17 03:34:00,207527.0,89.124,44.0,15.835
2014-04-17 03:39:00,216801.0,85.686,8.0,17.085
2014-04-17 03:44:00,210849.0,85.584,32.0,17.4575
2014-04-17 03:49:00,215363.0,84.96,3.0,17.5
2014-04-17 03:54:00,210266.0,86.94,97.0,17.05
2014-04-17 03:59:00,216175.0,86.708,66.0,18.335
2014-04-17 04:04:00,221101.0,86.626,125.0,15.8075
2014-04-17 04:09:00,217077.0,88.434,83.0,17.4875
2014-04-17 04:14:00,220455.0,88.08,15.0,16.35
2014-04-17 04:19:00,186322.0,88.756,72.0,16.665
2014-04-17 04:24:00,220531.0,90.166,12.0,16.665
2014-04-17 04:29:00,206348.0,88.0,25.0,17.02
2014-04-17 04:34:00,222749.0,90.708,93.0,16.6675
2014-04-17 04:39:00,212614.0,88.708,14.0,17.89
2014-04-17 04:44:00,201289.0,84.792,15.0,16.2675
2014-04-17 04:49:00,216548.0,87.374,51.0,17.5
2014-04-17 04:54:00,231366.0,85.208,89.0,16.2525
2014-04-17 04:59:00,212457.0,88.292,3.0,16.66
2014-04-17 05:04:00,207536.0,88.208,17.0,16.19
2014-04-17 05:09:00,235956.0,95.416,69.0,17.515
2014-04-17 05:14:00,213919.0,92.5,14.0,16.9925
2014-04-17 05:19:00,218748.0,91.916,12.0,17.1875
2014-04-17 05:24:00,225233.0,88.10600000000002,81.0,16.665
2014-04-17 05:29:00,221883.0,87.698,38.0,17.5
2014-04-17 05:34:00,209158.0,86.56200000000004,42.0,16.25
2014-04-17 05:39:00,215984.0,87.11200000000002,74.0,16.61
2014-04-17 05:44:00,234190.0,87.256,4.0,17.085
2014-04-17 05:49:00,274763.0,85.916,127.0,17.5
2014-04-17 05:54:00,161788.0,93.638,37.0,16.6675
2014-04-17 05:59:00,210425.0,89.58,33.0,17.8775
2014-04-17 06:04:00,220339.0,88.05,28.0,15.7775
2014-04-17 06:09:00,229880.0,86.068,206.0,17.5
2014-04-17 06:14:00,220044.0,93.224,3.0,17.9175
2014-04-17 06:19:00,207077.0,93.416,3.0,17.5075
2014-04-17 06:24:00,226507.0,89.25,16.0,17.5
2014-04-17 06:29:00,212921.0,85.39200000000002,30.0,17.03
2014-04-17 06:34:00,205958.0,88.458,6.0,16.6875
2014-04-17 06:39:00,222496.0,90.25,11.0,17.5025
2014-04-17 06:44:00,217916.0,86.63600000000002,58.0,16.25
2014-04-17 06:49:00,220496.0,87.16799999999998,82.0,17.48
2014-04-17 06:54:00,228825.0,82.292,152.0,16.25
2014-04-17 06:59:00,211270.0,88.824,2.0,17.0825
2014-04-17 07:04:00,215760.0,89.162,124.0,17.5225
2014-04-17 07:09:00,240551.0,91.45,38.0,17.5
2014-04-17 07:14:00,204186.0,88.514,139.0,17.0925
2014-04-17 07:19:00,220298.0,85.104,63.0,16.6675
2014-04-17 07:24:00,210489.0,89.17200000000004,55.0,17.0825
2014-04-17 07:29:00,208134.0,92.484,26.0,17.555
2014-04-17 07:34:00,223072.0,88.25,63.0,17.0825
2014-04-17 07:39:00,213666.0,85.876,118.0,17.915
2014-04-17 07:44:00,214512.0,88.24600000000002,42.0,16.275
2014-04-17 07:49:00,210834.0,87.244,62.0,17.9175
2014-04-17 07:54:00,228575.0,88.738,8.0,16.7575
2014-04-17 07:59:00,198107.0,90.466,67.0,17.0275
2014-04-17 08:04:00,231913.0,91.37,55.0,16.665
2014-04-17 08:09:00,216012.0,93.042,90.0,19.16
2014-04-17 08:14:00,214453.0,92.724,84.0,16.675
2014-04-17 08:19:00,199016.0,88.834,63.0,17.5
2014-04-17 08:24:00,217999.0,87.198,113.0,17.175
2014-04-17 08:29:00,207921.0,86.5,6.0,17.085
2014-04-17 08:34:00,210340.0,86.75,80.0,15.8275
2014-04-17 08:39:00,227747.0,84.208,78.0,18.335
2014-04-17 08:44:00,204163.0,85.0,24.0,16.6675
2014-04-17 08:49:00,212484.0,87.838,46.0,16.6675
2014-04-17 08:54:00,218053.0,90.834,76.0,17.1725
2014-04-17 08:59:00,221129.0,86.374,98.0,17.0825
2014-04-17 09:04:00,210613.0,87.126,38.0,16.6675
2014-04-17 09:09:00,241545.0,88.208,10.0,17.5
2014-04-17 09:14:00,213043.0,88.39,57.0,17.0275
2014-04-17 09:19:00,209213.0,90.444,168.0,17.0825
2014-04-17 09:24:00,201414.0,88.80799999999998,24.0,16.6675
2014-04-17 09:29:00,204658.0,89.5,51.0,17.4925
2014-04-17 09:34:00,221399.0,90.126,11.0,15.7925
2014-04-17 09:39:00,216093.0,91.25,69.0,17.5
2014-04-17 09:44:00,207952.0,87.708,60.0,16.25
2014-04-17 09:49:00,215485.0,89.584,75.0,17.5
2014-04-17 09:54:00,223631.0,86.324,19.0,16.25
2014-04-17 09:59:00,197836.0,88.626,193.0,17.0825
2014-04-17 10:04:00,216583.0,86.28,7.0,16.2675
2014-04-17 10:09:00,230679.0,90.542,4.0,17.9175
2014-04-17 10:14:00,204190.0,87.874,144.0,16.25
2014-04-17 10:19:00,217961.0,85.874,147.0,17.0825
2014-04-17 10:24:00,214784.0,91.818,55.0,17.4975
2014-04-17 10:29:00,198406.0,91.542,194.0,17.085
2014-04-17 10:34:00,212062.0,92.472,7.0,16.6675
2014-04-17 10:39:00,220773.0,86.72399999999998,39.0,17.4375
2014-04-17 10:44:00,197605.0,90.044,142.0,16.6675
2014-04-17 10:49:00,232403.0,91.666,26.0,17.9175
2014-04-17 10:54:00,202737.0,85.25,68.0,16.25
2014-04-17 10:59:00,220954.0,87.02799999999998,180.0,16.6675
2014-04-17 11:04:00,208226.0,89.708,79.0,16.665
2014-04-17 11:09:00,218636.0,89.666,24.0,17.915
2014-04-17 11:14:00,214410.0,89.708,42.0,16.6675
2014-04-17 11:19:00,210202.0,89.734,27.0,18.3325
2014-04-17 11:24:00,218896.0,89.75,53.0,16.665
2014-04-17 11:29:00,209896.0,87.712,30.0,17.0275
2014-04-17 11:34:00,220425.0,88.25,37.0,16.6675
2014-04-17 11:39:00,208755.0,91.166,93.0,17.1875
2014-04-17 11:44:00,217977.0,88.084,4.0,16.665
2014-04-17 11:49:00,201048.0,89.834,5.0,17.445
2014-04-17 11:54:00,222067.0,85.542,79.0,17.0825
2014-04-17 11:59:00,205460.0,88.208,161.0,17.9175
2014-04-17 12:04:00,212636.0,91.25,6.0,16.665
2014-04-17 12:09:00,237591.0,90.416,9.0,17.915
2014-04-17 12:14:00,204901.0,89.834,51.0,16.6675
2014-04-17 12:19:00,213720.0,89.586,83.0,17.5
2014-04-17 12:24:00,202908.0,88.958,164.0,18.3325
2014-04-17 12:29:00,219203.0,90.626,64.0,17.0375
2014-04-17 12:34:00,203825.0,90.634,169.0,16.6675
2014-04-17 12:39:00,221367.0,88.79,19.0,17.4975
2014-04-17 12:44:00,203463.0,88.042,48.0,16.6675
2014-04-17 12:49:00,227428.0,86.666,36.0,17.5
2014-04-17 12:54:00,212574.0,83.792,111.0,16.2525
2014-04-17 12:59:00,204579.0,86.542,113.0,16.665
2014-04-17 13:04:00,226811.0,89.82799999999996,30.0,15.835
2014-04-17 13:09:00,224210.0,87.62200000000001,192.0,18.335
2014-04-17 13:14:00,212323.0,89.166,55.0,16.6675
2014-04-17 13:19:00,204648.0,90.0,30.0,17.0825
2014-04-17 13:24:00,224538.0,88.374,91.0,16.64
2014-04-17 13:29:00,210720.0,92.334,91.0,18.335
2014-04-17 13:34:00,213729.0,93.208,247.0,16.6675
2014-04-17 13:39:00,210685.0,88.0,36.0,17.5
2014-04-17 13:44:00,214452.0,87.012,62.0,16.6675
2014-04-17 13:49:00,217432.0,89.0,51.0,17.085
2014-04-17 13:54:00,221219.0,86.626,77.0,16.2375
2014-04-17 13:59:00,212086.0,87.584,27.0,17.0425
2014-04-17 14:04:00,223864.0,84.292,4.0,16.6675
2014-04-17 14:09:00,234264.0,90.916,158.0,17.5
2014-04-17 14:14:00,191448.0,89.458,84.0,17.0825
2014-04-17 14:19:00,220392.0,91.5,49.0,17.9175
2014-04-17 14:24:00,210655.0,91.892,103.0,16.25
2014-04-17 14:29:00,217940.0,89.598,16.0,17.0825
2014-04-17 14:34:00,202145.0,91.792,13.0,17.0825
2014-04-17 14:39:00,220958.0,86.084,189.0,17.5
2014-04-17 14:44:00,198583.0,83.33200000000002,18.0,17.0825
2014-04-17 14:49:00,204996.0,87.458,66.0,17.0825
2014-04-17 14:54:00,228218.0,85.75,141.0,16.2525
2014-04-17 14:59:00,204380.0,89.708,67.0,17.0825
2014-04-17 15:04:00,220523.0,87.416,28.0,16.2525
2014-04-17 15:09:00,220136.0,95.346,55.0,17.5
2014-04-17 15:14:00,208032.0,92.426,127.0,16.665
2014-04-17 15:19:00,216061.0,88.416,10.0,17.0775
2014-04-17 15:24:00,215063.0,87.334,143.0,17.0825
2014-04-17 15:29:00,200904.0,87.01799999999999,161.0,18.335
2014-04-17 15:34:00,218049.0,90.672,105.0,16.6675
2014-04-17 15:39:00,210933.0,88.33,123.0,18.03
2014-04-17 15:44:00,207475.0,86.75,125.0,17.0825
2014-04-17 15:49:00,243426.0,86.124,149.0,16.665
2014-04-17 15:54:00,341121.0,92.916,27.0,17.0825
2014-04-17 15:59:00,337174.0,93.182,131.0,17.5
2014-04-17 16:04:00,327400.0,95.0,93.0,15.835
2014-04-17 16:09:00,980290.0,95.584,61.0,18.3325
2014-04-17 16:14:00,214182.0,93.834,111.0,16.6675
2014-04-17 16:19:00,239616.0,93.374,28.0,17.085
2014-04-17 16:24:00,203846.0,93.042,91.0,17.085
2014-04-17 16:29:00,222009.0,91.792,99.0,17.085
2014-04-17 16:34:00,230337.0,87.626,41.0,16.665
2014-04-17 16:39:00,209210.0,91.75,66.0,17.87
2014-04-17 16:44:00,1612430.0,85.69,10.0,16.6675
2014-04-17 16:49:00,229273.0,89.26,49.0,16.6675
2014-04-17 16:54:00,230641.0,86.164,48.0,17.0825
2014-04-17 16:59:00,228909.0,89.334,13.0,16.66
2014-04-17 17:04:00,260934.0,91.84,22.0,16.5975
2014-04-17 17:09:00,602013.0,94.0,138.0,17.91
2014-04-17 17:14:00,224751.0,91.25,111.0,16.665
2014-04-17 17:19:00,221389.0,93.0,57.0,18.0075
2014-04-17 17:24:00,233174.0,92.25,160.0,17.0825
2014-04-17 17:29:00,219319.0,92.914,57.0,16.6625
2014-04-17 17:34:00,228634.0,92.5,78.0,16.6675
2014-04-17 17:39:00,220656.0,92.958,10.0,18.3325
2014-04-17 17:44:00,484722.0,92.958,129.0,16.25
2014-04-17 17:49:00,238032.0,88.43799999999996,37.0,17.0825
2014-04-17 17:54:00,223131.0,88.22399999999998,93.0,16.25
2014-04-17 17:59:00,217405.0,92.166,98.0,17.9175
2014-04-17 18:04:00,232283.0,93.958,171.0,16.2675
2014-04-17 18:09:00,524693.0,92.916,105.0,18.3325
2014-04-17 18:14:00,214080.0,93.74,76.0,17.065
2014-04-17 18:19:00,232978.0,92.042,56.0,17.0825
2014-04-17 18:24:00,215185.0,92.208,11.0,17.915
2014-04-17 18:29:00,224444.0,94.738,89.0,17.5
2014-04-17 18:34:00,230059.0,94.6,60.0,17.1825
2014-04-17 18:39:00,221284.0,91.708,109.0,17.5
2014-04-17 18:44:00,543313.0,92.224,121.0,17.0825
2014-04-17 18:49:00,219987.0,92.542,185.0,16.57
2014-04-17 18:54:00,237429.0,93.326,224.0,16.6825
2014-04-17 18:59:00,227474.0,92.776,134.0,18.7475
2014-04-17 19:04:00,234078.0,88.484,81.0,16.25
2014-04-17 19:09:00,625793.0,93.408,80.0,17.9175
2014-04-17 19:14:00,227170.0,95.128,85.0,16.665
2014-04-17 19:19:00,220482.0,92.46,36.0,17.235
2014-04-17 19:24:00,235699.0,90.958,131.0,17.915
2014-04-17 19:29:00,226656.0,89.824,26.0,17.9175
2014-04-17 19:34:00,213664.0,89.92200000000004,6.0,16.6675
2014-04-17 19:39:00,227011.0,89.00399999999998,134.0,17.5
2014-04-17 19:44:00,920637.0,89.25,82.0,17.0825
2014-04-17 19:49:00,239921.0,88.626,111.0,16.665
2014-04-17 19:54:00,229576.0,94.518,114.0,16.6675
2014-04-17 19:59:00,237654.0,93.898,36.0,17.0425
2014-04-17 20:04:00,226250.0,91.764,93.0,17.08
2014-04-17 20:09:00,799628.0,93.168,26.0,17.4975
2014-04-17 20:14:00,227647.0,89.11399999999998,8.0,17.0825
2014-04-17 20:19:00,228812.0,93.076,33.0,18.34
2014-04-17 20:24:00,229508.0,91.014,55.0,17.0825
2014-04-17 20:29:00,223668.0,91.078,240.0,17.0825
2014-04-17 20:34:00,235206.0,94.792,129.0,16.3425
2014-04-17 20:39:00,206290.0,93.332,99.0,17.5025
2014-04-17 20:44:00,501082.0,93.88,82.0,16.6525
2014-04-17 20:49:00,235969.0,94.124,83.0,17.495
2014-04-17 20:54:00,229802.0,94.542,120.0,17.0825
2014-04-17 20:59:00,230381.0,92.126,11.0,16.6275
2014-04-17 21:04:00,225571.0,92.166,15.0,16.6675
2014-04-17 21:09:00,713233.0,94.458,16.0,18.275
2014-04-17 21:14:00,218863.0,92.25,64.0,16.665
2014-04-17 21:19:00,240598.0,92.834,97.0,18.75
2014-04-17 21:24:00,217460.0,91.428,23.0,17.4975
2014-04-17 21:29:00,235892.0,93.292,20.0,18.3325
2014-04-17 21:34:00,210112.0,91.792,9.0,17.0825
2014-04-17 21:39:00,234472.0,92.666,15.0,18.335
2014-04-17 21:44:00,828152.0,95.042,9.0,16.6825
2014-04-17 21:49:00,228027.0,92.25,7.0,17.5
2014-04-17 21:54:00,232528.0,90.916,41.0,17.4375
2014-04-17 21:59:00,222600.0,93.88,65.0,17.5
2014-04-17 22:04:00,219628.0,92.124,29.0,16.25
2014-04-17 22:09:00,815393.0,95.042,52.0,18.3325
2014-04-17 22:14:00,232129.0,92.542,43.0,16.6675
2014-04-17 22:19:00,229271.0,91.042,49.0,17.0825
2014-04-17 22:24:00,244901.0,92.75,9.0,16.6675
2014-04-17 22:29:00,217817.0,90.416,106.0,16.6675
2014-04-17 22:34:00,243250.0,94.084,5.0,17.175
2014-04-17 22:39:00,234655.0,92.166,8.0,17.0825
2014-04-17 22:44:00,902288.0,91.208,37.0,17.0825
2014-04-17 22:49:00,236481.0,91.916,70.0,17.9225
2014-04-17 22:54:00,233504.0,90.916,111.0,17.56
2014-04-17 22:59:00,229953.0,93.43,157.0,17.925
2014-04-17 23:04:00,229542.0,92.874,29.0,17.5
2014-04-17 23:09:00,595668.0,96.262,62.0,17.5025
2014-04-17 23:14:00,214677.0,93.378,9.0,16.6675
2014-04-17 23:19:00,236918.0,92.45,8.0,18.015
2014-04-17 23:24:00,222517.0,93.19,29.0,17.085
2014-04-17 23:29:00,227402.0,93.982,128.0,18.2175
2014-04-17 23:34:00,232904.0,93.26,18.0,16.6675
2014-04-17 23:39:00,234651.0,90.75,7.0,17.915
2014-04-17 23:44:00,467170.0,92.064,36.0,17.0825
2014-04-17 23:49:00,228287.0,94.866,127.0,17.085
2014-04-17 23:54:00,219294.0,93.162,2.0,17.0825
2014-04-17 23:59:00,223779.0,93.34,5.0,16.6675
2014-04-18 00:04:00,240034.0,92.642,5.0,16.26
2014-04-18 00:09:00,698624.0,94.834,11.0,18.06
2014-04-18 00:14:00,236498.0,91.666,7.0,16.25
2014-04-18 00:19:00,219254.0,91.584,47.0,18.3325
2014-04-18 00:24:00,229208.0,92.666,29.0,17.0825
2014-04-18 00:29:00,229769.0,93.618,157.0,17.5
2014-04-18 00:34:00,222184.0,94.568,81.0,16.6675
2014-04-18 00:39:00,215326.0,93.334,13.0,17.915
2014-04-18 00:44:00,907772.0,94.166,45.0,16.2525
2014-04-18 00:49:00,233315.0,92.584,6.0,17.5
2014-04-18 00:54:00,199692.0,94.95,45.0,16.25
2014-04-18 00:59:00,214226.0,91.644,33.0,17.0825
2014-04-18 01:04:00,209448.0,87.874,119.0,17.0825
2014-04-18 01:09:00,235554.0,92.494,29.0,17.5025
2014-04-18 01:14:00,189865.0,90.968,13.0,17.0825
2014-04-18 01:19:00,229776.0,92.374,76.0,18.335
2014-04-18 01:24:00,202370.0,93.042,27.0,18.2875
2014-04-18 01:29:00,214318.0,92.542,14.0,17.5
2014-04-18 01:34:00,207721.0,93.624,22.0,16.6675
2014-04-18 01:39:00,222627.0,92.458,15.0,17.4875
2014-04-18 01:44:00,203032.0,94.21,100.0,16.6675
2014-04-18 01:49:00,204642.0,89.834,57.0,17.0825
2014-04-18 01:54:00,212050.0,89.656,118.0,17.4975
2014-04-18 01:59:00,240550.0,94.116,9.0,16.665
2014-04-18 02:04:00,224690.0,90.084,13.0,16.25
2014-04-18 02:09:00,219912.0,94.772,30.0,18.295
2014-04-18 02:14:00,221062.0,91.376,38.0,16.665
2014-04-18 02:19:00,208472.0,93.126,104.0,17.0825
2014-04-18 02:24:00,225067.0,92.908,15.0,17.0825
2014-04-18 02:29:00,197410.0,91.684,10.0,17.5
2014-04-18 02:34:00,226207.0,90.708,31.0,17.5075
2014-04-18 02:39:00,204026.0,92.94,5.0,17.915
2014-04-18 02:44:00,203767.0,88.042,71.0,16.665
2014-04-18 02:49:00,219954.0,89.666,159.0,17.9175
2014-04-18 02:54:00,217596.0,89.208,131.0,16.6675
2014-04-18 02:59:00,205753.0,94.034,121.0,17.5
2014-04-18 03:04:00,216204.0,90.432,145.0,17.0475
2014-04-18 03:09:00,227160.0,94.0,9.0,17.4975
2014-04-18 03:14:00,225389.0,92.612,161.0,17.0825
2014-04-18 03:19:00,212031.0,94.19,73.0,17.535
2014-04-18 03:24:00,204370.0,92.766,28.0,17.9175
2014-04-18 03:29:00,205539.0,95.134,16.0,17.5
2014-04-18 03:34:00,216450.0,89.98,94.0,17.515
2014-04-18 03:39:00,210008.0,88.916,109.0,17.5
2014-04-18 03:44:00,219252.0,88.792,125.0,16.2525
2014-04-18 03:49:00,209681.0,89.448,114.0,17.9175
2014-04-18 03:54:00,216769.0,90.042,8.0,17.0825
2014-04-18 03:59:00,215123.0,90.334,103.0,17.0825
2014-04-18 04:04:00,207001.0,87.662,59.0,17.4975
2014-04-18 04:09:00,237230.0,91.422,33.0,17.0775
2014-04-18 04:14:00,215196.0,91.848,83.0,16.6675
2014-04-18 04:19:00,214726.0,94.458,19.0,17.3975
2014-04-18 04:24:00,219845.0,91.876,17.0,16.665
2014-04-18 04:29:00,212364.0,93.698,46.0,17.5
2014-04-18 04:34:00,216294.0,93.07,37.0,16.2525
2014-04-18 04:39:00,222563.0,91.574,36.0,17.96
2014-04-18 04:44:00,210506.0,90.738,28.0,16.25
2014-04-18 04:49:00,222016.0,90.544,73.0,17.9175
2014-04-18 04:54:00,213626.0,90.428,3.0,16.665
2014-04-18 04:59:00,230761.0,92.626,5.0,17.0825
2014-04-18 05:04:00,220674.0,88.0,5.0,17.0825
2014-04-18 05:09:00,245797.0,93.292,16.0,17.5
2014-04-18 05:14:00,217810.0,92.916,53.0,16.25
2014-04-18 05:19:00,221610.0,92.374,8.0,17.0825
2014-04-18 05:24:00,211655.0,92.958,13.0,17.0825
2014-04-18 05:29:00,213393.0,90.542,75.0,17.5025
2014-04-18 05:34:00,228476.0,93.5,7.0,16.665
2014-04-18 05:39:00,217676.0,91.916,48.0,17.915
2014-04-18 05:44:00,219713.0,90.608,162.0,16.675
2014-04-18 05:49:00,208911.0,92.208,57.0,17.5
2014-04-18 05:54:00,228271.0,90.208,80.0,16.665
2014-04-18 05:59:00,206472.0,91.856,11.0,17.5
2014-04-18 06:04:00,225905.0,90.334,41.0,16.6675
2014-04-18 06:09:00,215521.0,94.716,13.0,17.5025
2014-04-18 06:14:00,208733.0,91.376,79.0,17.09
2014-04-18 06:19:00,209598.0,90.458,24.0,17.485
2014-04-18 06:24:00,226730.0,93.352,39.0,17.0825
2014-04-18 06:29:00,206625.0,88.428,48.0,17.915
2014-04-18 06:34:00,203049.0,92.084,29.0,16.2525
2014-04-18 06:39:00,218644.0,92.75,13.0,17.5
2014-04-18 06:44:00,207484.0,91.708,42.0,17.0625
2014-04-18 06:49:00,214327.0,92.124,7.0,17.085
2014-04-18 06:54:00,212021.0,93.084,180.0,17.0975
2014-04-18 06:59:00,220910.0,95.542,62.0,16.665
2014-04-18 07:04:00,193518.0,86.208,22.0,16.2525
2014-04-18 07:09:00,240652.0,95.416,21.0,17.915
2014-04-18 07:14:00,198382.0,91.916,33.0,16.25
2014-04-18 07:19:00,210235.0,87.084,16.0,17.5
2014-04-18 07:24:00,220605.0,84.488,94.0,17.4825
2014-04-18 07:29:00,907681.0,89.416,11.0,17.035
2014-04-18 07:34:00,224922.0,85.208,45.0,15.835
2014-04-18 07:39:00,203078.0,90.0,72.0,17.4875
2014-04-18 07:44:00,215267.0,83.29,53.0,17.0825
2014-04-18 07:49:00,205497.0,89.366,83.0,16.6675
2014-04-18 07:54:00,227189.0,88.454,7.0,17.6
2014-04-18 07:59:00,204678.0,89.682,135.0,16.71
2014-04-18 08:04:00,210181.0,89.258,8.0,17.0825
2014-04-18 08:09:00,226785.0,94.708,27.0,20.0
2014-04-18 08:14:00,202126.0,92.458,45.0,17.085
2014-04-18 08:19:00,223139.0,86.988,92.0,17.915
2014-04-18 08:24:00,205541.0,87.64200000000002,12.0,16.6675
2014-04-18 08:29:00,219044.0,89.75,24.0,17.8625
2014-04-18 08:34:00,216412.0,88.426,16.0,16.6675
2014-04-18 08:39:00,216183.0,85.208,76.0,17.5
2014-04-18 08:44:00,209290.0,88.916,9.0,17.08
2014-04-18 08:49:00,219839.0,83.75,38.0,16.665
2014-04-18 08:54:00,210705.0,89.986,49.0,17.085
2014-04-18 08:59:00,214426.0,89.78,10.0,17.5
2014-04-18 09:04:00,181855.0,90.572,10.0,16.19
2014-04-18 09:09:00,234508.0,95.636,13.0,17.4625
2014-04-18 09:14:00,203961.0,91.974,16.0,16.6675
2014-04-18 09:19:00,215343.0,87.876,14.0,17.085
2014-04-18 09:24:00,220840.0,84.584,2.0,16.6675
2014-04-18 09:29:00,198135.0,89.0,79.0,17.5
2014-04-18 09:34:00,220011.0,86.626,9.0,16.26
2014-04-18 09:39:00,215291.0,85.334,113.0,17.9175
2014-04-18 09:44:00,219840.0,88.666,12.0,16.25
2014-04-18 09:49:00,209992.0,89.772,10.0,17.32
2014-04-18 09:54:00,215690.0,87.516,53.0,17.0975
2014-04-18 09:59:00,182444.0,90.374,61.0,17.5025
2014-04-18 10:04:00,218235.0,87.458,6.0,16.6825
2014-04-18 10:09:00,226692.0,93.876,17.0,17.9175
2014-04-18 10:14:00,203978.0,92.208,36.0,16.655
2014-04-18 10:19:00,226305.0,86.52600000000002,5.0,17.0375
2014-04-18 10:24:00,207762.0,92.604,7.0,17.915
2014-04-18 10:29:00,212146.0,92.0,73.0,17.5
2014-04-18 10:34:00,207325.0,89.584,156.0,16.6825
2014-04-18 10:39:00,227436.0,88.53,28.0,17.5025
2014-04-18 10:44:00,188198.0,89.23,8.0,17.0825
2014-04-18 10:49:00,219921.0,87.042,8.0,17.915
2014-04-18 10:54:00,217575.0,87.454,9.0,17.62
2014-04-18 10:59:00,198301.0,87.126,7.0,17.085
2014-04-18 11:04:00,232628.0,87.646,12.0,16.6675
2014-04-18 11:09:00,206026.0,88.666,27.0,17.9175
2014-04-18 11:14:00,220699.0,92.84,14.0,16.2525
2014-04-18 11:19:00,203134.0,89.208,3.0,18.3325
2014-04-18 11:24:00,218934.0,89.084,120.0,16.6675
2014-04-18 11:29:00,202102.0,94.292,48.0,17.0825
2014-04-18 11:34:00,213543.0,92.376,34.0,16.6675
2014-04-18 11:39:00,205740.0,88.874,62.0,17.5025
2014-04-18 11:44:00,225978.0,87.416,127.0,16.6675
2014-04-18 11:49:00,210674.0,87.24,7.0,17.9175
2014-04-18 11:54:00,205168.0,86.17200000000004,38.0,16.7575
2014-04-18 11:59:00,214448.0,85.626,107.0,17.5
2014-04-18 12:04:00,209507.0,87.416,171.0,16.34
2014-04-18 12:09:00,235010.0,91.084,18.0,18.33
2014-04-18 12:14:00,208397.0,90.664,18.0,16.19
2014-04-18 12:19:00,207863.0,92.376,66.0,17.8025
2014-04-18 12:24:00,207181.0,93.02,15.0,17.08
2014-04-18 12:29:00,207646.0,89.23,38.0,17.1825
2014-04-18 12:34:00,215039.0,86.876,61.0,16.25
2014-04-18 12:39:00,221731.0,87.042,143.0,18.3325
2014-04-18 12:44:00,203160.0,86.48,64.0,16.2525
2014-04-18 12:49:00,208579.0,87.126,36.0,17.085
2014-04-18 12:54:00,223870.0,84.792,174.0,16.665
2014-04-18 12:59:00,204226.0,87.416,175.0,16.625
2014-04-18 13:04:00,213446.0,85.75,89.0,17.0825
2014-04-18 13:09:00,224796.0,92.75,26.0,17.5
2014-04-18 13:14:00,220793.0,89.834,198.0,15.835
2014-04-18 13:19:00,203670.0,90.33,36.0,17.5
2014-04-18 13:24:00,214327.0,91.35,82.0,16.2525
2014-04-18 13:29:00,198933.0,91.774,28.0,17.5575
2014-04-18 13:34:00,221461.0,86.626,8.0,17.0825
2014-04-18 13:39:00,212015.0,90.0,9.0,17.8525
2014-04-18 13:44:00,206295.0,88.134,134.0,15.8325
2014-04-18 13:49:00,207605.0,90.968,14.0,17.145
2014-04-18 13:54:00,212771.0,88.042,92.0,17.0825
2014-04-18 13:59:00,221254.0,85.626,89.0,16.665
2014-04-18 14:04:00,203362.0,84.042,2.0,17.0825
2014-04-18 14:09:00,240613.0,94.874,5.0,17.9175
2014-04-18 14:14:00,209930.0,90.75,63.0,16.2525
2014-04-18 14:19:00,220883.0,92.792,110.0,17.5
2014-04-18 14:24:00,218731.0,86.288,47.0,17.0825
2014-04-18 14:29:00,211217.0,88.75,42.0,17.5
2014-04-18 14:34:00,209762.0,87.416,39.0,17.085
2014-04-18 14:39:00,214302.0,90.51,62.0,17.91
2014-04-18 14:44:00,215958.0,90.876,19.0,16.25
2014-04-18 14:49:00,211831.0,89.756,18.0,17.5
2014-04-18 14:54:00,208499.0,88.09200000000001,103.0,16.665
2014-04-18 14:59:00,212363.0,87.916,36.0,17.0825
2014-04-18 15:04:00,220576.0,87.124,92.0,16.665
2014-04-18 15:09:00,220376.0,92.5,66.0,17.915
2014-04-18 15:14:00,216697.0,93.458,165.0,16.25
2014-04-18 15:19:00,218661.0,87.792,64.0,16.665
2014-04-18 15:24:00,216707.0,87.0,51.0,16.6675
2014-04-18 15:29:00,205866.0,85.334,32.0,17.915
2014-04-18 15:34:00,219789.0,88.458,31.0,17.0825
2014-04-18 15:39:00,206048.0,90.374,10.0,17.445
2014-04-18 15:44:00,212984.0,85.594,232.0,16.2325
2014-04-18 15:49:00,221554.0,88.916,73.0,17.5925
2014-04-18 15:54:00,202326.0,85.166,15.0,16.25
2014-04-18 15:59:00,222773.0,90.292,97.0,17.0825
2014-04-18 16:04:00,215042.0,88.042,85.0,17.0825
2014-04-18 16:09:00,224354.0,87.292,21.0,17.1975
2014-04-18 16:14:00,200063.0,89.49600000000002,62.0,16.665
